impl,points,dims,time
numpy_broadcast,2000,10,0.14889144897460938
numpy_double_broadcast,2000,10,0.1499953269958496
numpy_double_broadcast,2000,10,0.14646601676940918
numpy_double_broadcast,2000,10,0.14508461952209473
numpy_double_broadcast,2000,10,0.1465303897857666
numpy_double_broadcast,2000,10,0.14638924598693848
scipy,2000,10,0.02081298828125
scipy,2000,10,0.0205228328704834
scipy,2000,10,0.02062225341796875
scipy,2000,10,0.021082162857055664
scipy,2000,10,0.02164626121520996
cython,2000,10,0.024986743927001953
cython,2000,10,0.025104284286499023
cython,2000,10,0.0252685546875
cython,2000,10,0.026777029037475586
cython,2000,10,0.025676727294921875
cython_parallel,2000,10,0.04968881607055664
cython_parallel,2000,10,0.05027437210083008
cython_parallel,2000,10,0.04884529113769531
cython_parallel,2000,10,0.04976034164428711
cython_parallel,2000,10,0.04966855049133301
python_brute,400,100,2.04587984085083
python_brute,400,100,2.0313150882720947
python_brute,400,100,2.1081383228302
python_brute,400,100,2.0272934436798096
python_brute,400,100,2.0041122436523438
python_cached,400,100,1.0278983116149902
python_cached,400,100,0.9982569217681885
python_cached,400,100,1.0324606895446777
python_cached,400,100,1.0075767040252686
python_cached,400,100,1.0146324634552002
numpy_brute,400,100,0.8822968006134033
numpy_brute,400,100,0.8869259357452393
numpy_brute,400,100,0.8821499347686768
numpy_brute,400,100,0.8987534046173096
numpy_brute,400,100,0.8987619876861572
numpy_cached,400,100,0.47580409049987793
numpy_cached,400,100,0.4775354862213135
numpy_cached,400,100,0.49176669120788574
numpy_cached,400,100,0.4734339714050293
numpy_cached,400,100,0.47939348220825195
numpy_broadcast,400,100,0.03320670127868652
numpy_broadcast,400,100,0.03175830841064453
numpy_broadcast,400,100,0.03184700012207031
numpy_broadcast,400,100,0.03014349937438965
numpy_broadcast,400,100,0.030189037322998047
numpy_double_broadcast,400,100,0.02960062026977539
numpy_double_broadcast,400,100,0.030802011489868164
numpy_double_broadcast,400,100,0.029093265533447266
numpy_double_broadcast,400,100,0.02992868423461914
numpy_double_broadcast,400,100,0.03013920783996582
scipy,400,100,0.007622241973876953
scipy,400,100,0.008962154388427734
scipy,400,100,0.008263826370239258
scipy,400,100,0.007445096969604492
scipy,400,100,0.007471799850463867
cython,400,100,0.005033254623413086
cython,400,100,0.004208087921142578
cython,400,100,0.004423856735229492
cython,400,100,0.004176139831542969
cython,400,100,0.004266500473022461
cython_parallel,400,100,0.009683847427368164
cython_parallel,400,100,0.009191751480102539
cython_parallel,400,100,0.010242223739624023
cython_parallel,400,100,0.010203361511230469
cython_parallel,400,100,0.009370565414428711
python_brute,500,4,0.3252091407775879
python_brute,500,4,0.2664008140563965
python_brute,500,4,0.26595020294189453
python_brute,500,4,0.2733902931213379
python_brute,500,4,0.26492881774902344
python_cached,500,4,0.13761544227600098
python_cached,500,4,0.13844728469848633
python_cached,500,4,0.14875245094299316
python_cached,500,4,0.14924025535583496
python_cached,500,4,0.14810585975646973
numpy_brute,500,4,1.3993914127349854
numpy_brute,500,4,1.4044487476348877
numpy_brute,500,4,1.406975507736206
numpy_brute,500,4,1.3548123836517334
numpy_brute,500,4,1.38688063621521
numpy_cached,500,4,0.7702682018280029
numpy_cached,500,4,0.6965041160583496
numpy_cached,500,4,0.6909019947052002
numpy_cached,500,4,0.7047326564788818
numpy_cached,500,4,0.687222957611084
numpy_broadcast,500,4,0.012315034866333008
numpy_broadcast,500,4,0.013295173645019531
numpy_broadcast,500,4,0.011942386627197266
numpy_broadcast,500,4,0.012548685073852539
numpy_broadcast,500,4,0.011500835418701172
numpy_double_broadcast,500,4,0.012751340866088867
numpy_double_broadcast,500,4,0.012109041213989258
numpy_double_broadcast,500,4,0.011879920959472656
numpy_double_broadcast,500,4,0.012956380844116211
numpy_double_broadcast,500,4,0.012707710266113281
scipy,500,4,0.0017426013946533203
scipy,500,4,0.0014083385467529297
scipy,500,4,0.0009427070617675781
scipy,500,4,0.0009412765502929688
scipy,500,4,0.001130819320678711
cython,500,4,0.0007960796356201172
cython,500,4,0.0008406639099121094
cython,500,4,0.0008380413055419922
cython,500,4,0.0009677410125732422
cython,500,4,0.0007708072662353516
cython_parallel,500,4,0.0012888908386230469
cython_parallel,500,4,0.0015561580657958984
cython_parallel,500,4,0.0014863014221191406
cython_parallel,500,4,0.0013573169708251953
cython_parallel,500,4,0.001428365707397461
python_brute,150,150,0.4564962387084961
python_brute,150,150,0.4569888114929199
python_brute,150,150,0.4440598487854004
python_brute,150,150,0.48938703536987305
python_brute,150,150,0.4838540554046631
python_cached,150,150,0.23007678985595703
python_cached,150,150,0.21897578239440918
python_cached,150,150,0.22707891464233398
python_cached,150,150,0.2242419719696045
python_cached,150,150,0.2480483055114746
numpy_brute,150,150,0.13023161888122559
numpy_brute,150,150,0.13618016242980957
numpy_brute,150,150,0.11587405204772949
numpy_brute,150,150,0.12126278877258301
numpy_brute,150,150,0.12616491317749023
numpy_cached,150,150,0.06505322456359863
numpy_cached,150,150,0.06364011764526367
numpy_cached,150,150,0.07175779342651367
numpy_cached,150,150,0.06393218040466309
numpy_cached,150,150,0.06408882141113281
numpy_broadcast,150,150,0.006796360015869141
numpy_broadcast,150,150,0.006841421127319336
numpy_broadcast,150,150,0.006772041320800781
numpy_broadcast,150,150,0.007063388824462891
numpy_broadcast,150,150,0.0071794986724853516
numpy_double_broadcast,150,150,0.006806135177612305
numpy_double_broadcast,150,150,0.006588935852050781
numpy_double_broadcast,150,150,0.006562471389770508
numpy_double_broadcast,150,150,0.006853580474853516
numpy_double_broadcast,150,150,0.006406545639038086
scipy,150,150,0.0017821788787841797
scipy,150,150,0.0020530223846435547
scipy,150,150,0.0017819404602050781
scipy,150,150,0.0019190311431884766
scipy,150,150,0.0018324851989746094
cython,150,150,0.00096893310546875
cython,150,150,0.0007829666137695312
cython,150,150,0.0008616447448730469
cython,150,150,0.0009341239929199219
cython,150,150,0.0007922649383544922
cython_parallel,150,150,0.002246379852294922
cython_parallel,150,150,0.002161264419555664
cython_parallel,150,150,0.0020494461059570312
cython_parallel,150,150,0.0019087791442871094
cython_parallel,150,150,0.002030611038208008
python_brute,800,2,0.5336000919342041
python_brute,800,2,0.5223722457885742
python_brute,800,2,0.5139508247375488
python_brute,800,2,0.5258529186248779
python_brute,800,2,0.5286357402801514
python_cached,800,2,0.27568793296813965
python_cached,800,2,0.27511096000671387
python_cached,800,2,0.28888916969299316
python_cached,800,2,0.2888162136077881
python_cached,800,2,0.2906002998352051
numpy_brute,800,2,3.363832950592041
numpy_brute,800,2,3.4092509746551514
numpy_brute,800,2,3.475412368774414
numpy_brute,800,2,3.4370274543762207
numpy_brute,800,2,3.4455535411834717
numpy_cached,800,2,1.765718698501587
numpy_cached,800,2,1.7763288021087646
numpy_cached,800,2,1.7556126117706299
numpy_cached,800,2,1.7713830471038818
numpy_cached,800,2,1.815903663635254
numpy_broadcast,800,2,0.02321004867553711
numpy_broadcast,800,2,0.023288249969482422
numpy_broadcast,800,2,0.024918317794799805
numpy_broadcast,800,2,0.026718854904174805
numpy_broadcast,800,2,0.022259235382080078
numpy_double_broadcast,800,2,0.021865367889404297
numpy_double_broadcast,800,2,0.020924091339111328
numpy_double_broadcast,800,2,0.020403385162353516
numpy_double_broadcast,800,2,0.020289897918701172
numpy_double_broadcast,800,2,0.020331382751464844
scipy,800,2,0.001512765884399414
scipy,800,2,0.0014781951904296875
scipy,800,2,0.001314401626586914
scipy,800,2,0.0016024112701416016
scipy,800,2,0.0015518665313720703
cython,800,2,0.0015988349914550781
cython,800,2,0.0013585090637207031
cython,800,2,0.0015292167663574219
cython,800,2,0.0013015270233154297
cython,800,2,0.0013909339904785156
cython_parallel,800,2,0.0022399425506591797
cython_parallel,800,2,0.0022096633911132812
cython_parallel,800,2,0.0022242069244384766
cython_parallel,800,2,0.002034425735473633
cython_parallel,800,2,0.002201080322265625
python_brute,100,10,0.017758607864379883
python_brute,100,10,0.017979860305786133
python_brute,100,10,0.018449068069458008
python_brute,100,10,0.01877140998840332
python_brute,100,10,0.022248029708862305
python_cached,100,10,0.010483264923095703
python_cached,100,10,0.00986623764038086
python_cached,100,10,0.008725643157958984
python_cached,100,10,0.008888721466064453
python_cached,100,10,0.008719205856323242
numpy_brute,100,10,0.05007648468017578
numpy_brute,100,10,0.05045318603515625
numpy_brute,100,10,0.05170774459838867
numpy_brute,100,10,0.04941296577453613
numpy_brute,100,10,0.051928043365478516
numpy_cached,100,10,0.026454448699951172
numpy_cached,100,10,0.02932000160217285
numpy_cached,100,10,0.03464174270629883
numpy_cached,100,10,0.02799367904663086
numpy_cached,100,10,0.025782108306884766
numpy_broadcast,100,10,0.0012066364288330078
numpy_broadcast,100,10,0.0011577606201171875
numpy_broadcast,100,10,0.0013494491577148438
numpy_broadcast,100,10,0.0012195110321044922
numpy_broadcast,100,10,0.001115560531616211
numpy_double_broadcast,100,10,0.0014781951904296875
numpy_double_broadcast,100,10,0.0014257431030273438
numpy_double_broadcast,100,10,0.0014102458953857422
numpy_double_broadcast,100,10,0.0012993812561035156
numpy_double_broadcast,100,10,0.0012373924255371094
scipy,100,10,0.00015783309936523438
scipy,100,10,7.2479248046875e-05
scipy,100,10,0.00011086463928222656
scipy,100,10,6.818771362304688e-05
scipy,100,10,6.985664367675781e-05
cython,100,10,8.106231689453125e-05
cython,100,10,0.00011777877807617188
cython,100,10,6.580352783203125e-05
cython,100,10,6.103515625e-05
cython,100,10,6.103515625e-05
cython_parallel,100,10,0.00017261505126953125
cython_parallel,100,10,0.00011324882507324219
cython_parallel,100,10,0.00018548965454101562
cython_parallel,100,10,0.00011301040649414062
cython_parallel,100,10,0.00017571449279785156
python_brute,10000,100,1206.0091698169708
python_brute,10000,100,1210.3819680213928
python_brute,10000,100,1223.294350862503
python_brute,10000,100,1221.3166179656982
python_brute,10000,100,1224.2313249111176
python_cached,10000,100,624.7884614467621
python_cached,10000,100,634.7224068641663
python_cached,10000,100,624.545812368393
python_cached,10000,100,621.7117042541504
python_cached,10000,100,620.6098277568817
numpy_brute,10000,100,501.9356532096863
numpy_brute,10000,100,503.89921855926514
numpy_brute,10000,100,499.7750117778778
numpy_brute,10000,100,498.7336802482605
numpy_brute,10000,100,500.4931848049164
numpy_cached,10000,100,273.7059450149536
numpy_cached,10000,100,275.3736894130707
numpy_cached,10000,100,276.0109555721283
numpy_cached,10000,100,275.2130036354065
numpy_cached,10000,100,276.1020143032074
numpy_broadcast,10000,100,45.82139706611633
numpy_broadcast,10000,100,20.685250282287598
numpy_broadcast,10000,100,20.651151180267334
numpy_broadcast,10000,100,20.838640451431274
numpy_broadcast,10000,100,20.777711868286133
numpy_double_broadcast,10000,100,20.815953731536865
numpy_double_broadcast,10000,100,20.77219843864441
numpy_double_broadcast,10000,100,20.774890661239624
numpy_double_broadcast,10000,100,20.762352466583252
numpy_double_broadcast,10000,100,20.71493697166443
scipy,10000,100,6.162949800491333
scipy,10000,100,6.195971727371216
scipy,10000,100,6.138787746429443
scipy,10000,100,6.155884265899658
scipy,10000,100,6.185348033905029
cython,10000,100,2.9586081504821777
cython,10000,100,2.9806132316589355
cython,10000,100,2.9553370475769043
cython,10000,100,2.957390069961548
cython,10000,100,2.9502923488616943
cython_parallel,10000,100,6.515516042709351
cython_parallel,10000,100,6.446956396102905
cython_parallel,10000,100,6.53385066986084
cython_parallel,10000,100,6.551080942153931
cython_parallel,10000,100,6.530466556549072
python_brute,5000,50,161.60372853279114
python_brute,5000,50,161.87935781478882
python_brute,5000,50,161.90814471244812
python_brute,5000,50,163.11052656173706
python_brute,5000,50,165.51800537109375
python_cached,5000,50,85.0122241973877
python_cached,5000,50,84.86670541763306
python_cached,5000,50,83.9506607055664
python_cached,5000,50,84.42558097839355
python_cached,5000,50,84.5046169757843
numpy_brute,5000,50,127.48489618301392
numpy_brute,5000,50,128.24546146392822
numpy_brute,5000,50,129.30706238746643
numpy_brute,5000,50,124.43438410758972
numpy_brute,5000,50,123.84733653068542
numpy_cached,5000,50,68.64852142333984
numpy_cached,5000,50,68.15662837028503
numpy_cached,5000,50,68.42070007324219
numpy_cached,5000,50,68.22904896736145
numpy_cached,5000,50,67.9548270702362
numpy_broadcast,5000,50,3.159978151321411
numpy_broadcast,5000,50,2.2542126178741455
numpy_broadcast,5000,50,2.226017475128174
numpy_broadcast,5000,50,2.2572531700134277
numpy_broadcast,5000,50,3.1268463134765625
numpy_double_broadcast,5000,50,2.2397871017456055
numpy_double_broadcast,5000,50,2.2352893352508545
numpy_double_broadcast,5000,50,2.2246897220611572
numpy_double_broadcast,5000,50,2.28611421585083
numpy_double_broadcast,5000,50,2.2336812019348145
scipy,5000,50,0.5442984104156494
scipy,5000,50,0.5236494541168213
scipy,5000,50,0.5365805625915527
scipy,5000,50,0.5180954933166504
scipy,5000,50,0.5223534107208252
cython,5000,50,0.3710012435913086
cython,5000,50,0.3773472309112549
cython,5000,50,0.38591814041137695
cython,5000,50,0.36777377128601074
cython,5000,50,0.374988317489624
cython_parallel,5000,50,0.7827157974243164
cython_parallel,5000,50,0.7823388576507568
cython_parallel,5000,50,0.8009355068206787
cython_parallel,5000,50,0.7846033573150635
cython_parallel,5000,50,0.7707047462463379
python_brute,500,100,3.1706483364105225
python_brute,500,100,3.200043201446533
python_brute,500,100,3.180388927459717
python_brute,500,100,3.1518495082855225
python_brute,500,100,3.1623756885528564
python_cached,500,100,1.565420389175415
python_cached,500,100,1.5858802795410156
python_cached,500,100,1.5704479217529297
python_cached,500,100,1.5965466499328613
python_cached,500,100,1.5693142414093018
numpy_brute,500,100,1.3716559410095215
numpy_brute,500,100,1.3317530155181885
numpy_brute,500,100,1.356213092803955
numpy_brute,500,100,1.3660075664520264
numpy_brute,500,100,1.320314645767212
numpy_cached,500,100,0.7652134895324707
numpy_cached,500,100,0.7179594039916992
numpy_cached,500,100,0.7283170223236084
numpy_cached,500,100,0.7496147155761719
numpy_cached,500,100,0.7479672431945801
numpy_broadcast,500,100,0.0501713752746582
numpy_broadcast,500,100,0.04780268669128418
numpy_broadcast,500,100,0.04612994194030762
numpy_broadcast,500,100,0.04454541206359863
numpy_broadcast,500,100,0.046298980712890625
numpy_double_broadcast,500,100,0.0433046817779541
numpy_double_broadcast,500,100,0.04637575149536133
numpy_double_broadcast,500,100,0.044646263122558594
numpy_double_broadcast,500,100,0.04546093940734863
numpy_double_broadcast,500,100,0.048732757568359375
scipy,500,100,0.011956930160522461
scipy,500,100,0.012796163558959961
scipy,500,100,0.011672496795654297
scipy,500,100,0.011859416961669922
scipy,500,100,0.011783123016357422
cython,500,100,0.006633281707763672
cython,500,100,0.006289243698120117
cython,500,100,0.007008075714111328
cython,500,100,0.006665229797363281
cython,500,100,0.006202220916748047
cython_parallel,500,100,0.014879226684570312
cython_parallel,500,100,0.013967037200927734
cython_parallel,500,100,0.014491796493530273
cython_parallel,500,100,0.014467000961303711
cython_parallel,500,100,0.01495051383972168
python_brute,300,70,0.7966959476470947
python_brute,300,70,0.8082797527313232
python_brute,300,70,0.8044822216033936
python_brute,300,70,0.7847335338592529
python_brute,300,70,0.8012561798095703
python_cached,300,70,0.39872169494628906
python_cached,300,70,0.4191415309906006
python_cached,300,70,0.3959801197052002
python_cached,300,70,0.40839481353759766
python_cached,300,70,0.41750144958496094
numpy_brute,300,70,0.4601626396179199
numpy_brute,300,70,0.48685741424560547
numpy_brute,300,70,0.5148739814758301
numpy_brute,300,70,0.5006136894226074
numpy_brute,300,70,0.49291324615478516
numpy_cached,300,70,0.27565789222717285
numpy_cached,300,70,0.24860191345214844
numpy_cached,300,70,0.2633981704711914
numpy_cached,300,70,0.2575654983520508
numpy_cached,300,70,0.25217342376708984
numpy_broadcast,300,70,0.013094902038574219
numpy_broadcast,300,70,0.01345968246459961
numpy_broadcast,300,70,0.012478828430175781
numpy_broadcast,300,70,0.012648344039916992
numpy_broadcast,300,70,0.012610673904418945
numpy_double_broadcast,300,70,0.013430356979370117
numpy_double_broadcast,300,70,0.013013839721679688
numpy_double_broadcast,300,70,0.013100147247314453
numpy_double_broadcast,300,70,0.013221263885498047
numpy_double_broadcast,300,70,0.01262044906616211
scipy,300,70,0.0027964115142822266
scipy,300,70,0.002734661102294922
scipy,300,70,0.002688884735107422
scipy,300,70,0.0025408267974853516
scipy,300,70,0.0028040409088134766
cython,300,70,0.0017404556274414062
cython,300,70,0.0016896724700927734
cython,300,70,0.0017828941345214844
cython,300,70,0.0016765594482421875
cython,300,70,0.0017244815826416016
cython_parallel,300,70,0.0035181045532226562
cython_parallel,300,70,0.003709554672241211
cython_parallel,300,70,0.003774881362915039
cython_parallel,300,70,0.0035905838012695312
cython_parallel,300,70,0.0038063526153564453
python_brute,150,100,0.330794095993042
python_brute,150,100,0.29764890670776367
python_brute,150,100,0.3019218444824219
python_brute,150,100,0.2976400852203369
python_brute,150,100,0.283130407333374
python_cached,150,100,0.1398763656616211
python_cached,150,100,0.14109516143798828
python_cached,150,100,0.1457207202911377
python_cached,150,100,0.14706206321716309
python_cached,150,100,0.15503787994384766
numpy_brute,150,100,0.12619304656982422
numpy_brute,150,100,0.11920356750488281
numpy_brute,150,100,0.12036299705505371
numpy_brute,150,100,0.11898446083068848
numpy_brute,150,100,0.11659407615661621
numpy_cached,150,100,0.09285855293273926
numpy_cached,150,100,0.07277560234069824
numpy_cached,150,100,0.06240224838256836
numpy_cached,150,100,0.06500005722045898
numpy_cached,150,100,0.06273579597473145
numpy_broadcast,150,100,0.00667881965637207
numpy_broadcast,150,100,0.006846904754638672
numpy_broadcast,150,100,0.0052874088287353516
numpy_broadcast,150,100,0.005129098892211914
numpy_broadcast,150,100,0.005334377288818359
numpy_double_broadcast,150,100,0.004933595657348633
numpy_double_broadcast,150,100,0.006110429763793945
numpy_double_broadcast,150,100,0.004923820495605469
numpy_double_broadcast,150,100,0.005159616470336914
numpy_double_broadcast,150,100,0.004683017730712891
scipy,150,100,0.0010595321655273438
scipy,150,100,0.0010364055633544922
scipy,150,100,0.0010242462158203125
scipy,150,100,0.000989675521850586
scipy,150,100,0.0009965896606445312
cython,150,100,0.00058746337890625
cython,150,100,0.0005950927734375
cython,150,100,0.0005273818969726562
cython,150,100,0.0005259513854980469
cython,150,100,0.0005891323089599609
cython_parallel,150,100,0.0011897087097167969
cython_parallel,150,100,0.0012335777282714844
cython_parallel,150,100,0.0014603137969970703
cython_parallel,150,100,0.0012462139129638672
cython_parallel,150,100,0.0012116432189941406
python_brute,300,30,0.36873912811279297
python_brute,300,30,0.37979960441589355
python_brute,300,30,0.36167311668395996
python_brute,300,30,0.36225390434265137
python_brute,300,30,0.3613162040710449
python_cached,300,30,0.18382000923156738
python_cached,300,30,0.18693089485168457
python_cached,300,30,0.19353532791137695
python_cached,300,30,0.19181489944458008
python_cached,300,30,0.19002342224121094
numpy_brute,300,30,0.44245100021362305
numpy_brute,300,30,0.45034289360046387
numpy_brute,300,30,0.44623255729675293
numpy_brute,300,30,0.47154831886291504
numpy_brute,300,30,0.4481809139251709
numpy_cached,300,30,0.23681640625
numpy_cached,300,30,0.23738646507263184
numpy_cached,300,30,0.23572683334350586
numpy_cached,300,30,0.23369050025939941
numpy_cached,300,30,0.23797035217285156
numpy_broadcast,300,30,0.008808374404907227
numpy_broadcast,300,30,0.008653879165649414
numpy_broadcast,300,30,0.008083581924438477
numpy_broadcast,300,30,0.008135080337524414
numpy_broadcast,300,30,0.008750677108764648
numpy_double_broadcast,300,30,0.00820016860961914
numpy_double_broadcast,300,30,0.008311748504638672
numpy_double_broadcast,300,30,0.008272171020507812
numpy_double_broadcast,300,30,0.008251190185546875
numpy_double_broadcast,300,30,0.008336305618286133
scipy,300,30,0.0012793540954589844
scipy,300,30,0.0011851787567138672
scipy,300,30,0.0010635852813720703
scipy,300,30,0.0011105537414550781
scipy,300,30,0.0009751319885253906
cython,300,30,0.0007746219635009766
cython,300,30,0.0008194446563720703
cython,300,30,0.0009953975677490234
cython,300,30,0.0008993148803710938
cython,300,30,0.0008475780487060547
cython_parallel,300,30,0.0018184185028076172
cython_parallel,300,30,0.0017397403717041016
cython_parallel,300,30,0.0016922950744628906
cython_parallel,300,30,0.001744985580444336
cython_parallel,300,30,0.002065896987915039
python_brute,400,150,2.952671766281128
python_brute,400,150,2.9303107261657715
python_brute,400,150,3.109642505645752
python_brute,400,150,2.9996325969696045
python_brute,400,150,2.941159963607788
python_cached,400,150,1.5194809436798096
python_cached,400,150,1.5044512748718262
python_cached,400,150,1.4968926906585693
python_cached,400,150,1.4857468605041504
python_cached,400,150,1.557004690170288
numpy_brute,400,150,0.890125036239624
numpy_brute,400,150,0.8951191902160645
numpy_brute,400,150,0.8889601230621338
numpy_brute,400,150,0.8985366821289062
numpy_brute,400,150,0.8979218006134033
numpy_cached,400,150,0.47298431396484375
numpy_cached,400,150,0.484968900680542
numpy_cached,400,150,0.4811675548553467
numpy_cached,400,150,0.47635555267333984
numpy_cached,400,150,0.48111915588378906
numpy_broadcast,400,150,0.06707096099853516
numpy_broadcast,400,150,0.04241228103637695
numpy_broadcast,400,150,0.04036116600036621
numpy_broadcast,400,150,0.0417940616607666
numpy_broadcast,400,150,0.042856454849243164
numpy_double_broadcast,400,150,0.05132555961608887
numpy_double_broadcast,400,150,0.05061221122741699
numpy_double_broadcast,400,150,0.043379783630371094
numpy_double_broadcast,400,150,0.04043769836425781
numpy_double_broadcast,400,150,0.04252362251281738
scipy,400,150,0.012197256088256836
scipy,400,150,0.014798402786254883
scipy,400,150,0.0153045654296875
scipy,400,150,0.014503240585327148
scipy,400,150,0.014203548431396484
cython,400,150,0.008248567581176758
cython,400,150,0.0070912837982177734
cython,400,150,0.009482145309448242
cython,400,150,0.010090112686157227
cython,400,150,0.008481025695800781
cython_parallel,400,150,0.013733625411987305
cython_parallel,400,150,0.013486146926879883
cython_parallel,400,150,0.015289545059204102
cython_parallel,400,150,0.014662981033325195
cython_parallel,400,150,0.013737678527832031
python_brute,10,50,0.0006890296936035156
python_brute,10,50,0.0005753040313720703
python_brute,10,50,0.0006177425384521484
python_brute,10,50,0.0005755424499511719
python_brute,10,50,0.0006456375122070312
python_cached,10,50,0.00032401084899902344
python_cached,10,50,0.0005383491516113281
python_cached,10,50,0.0004341602325439453
python_cached,10,50,0.00038909912109375
python_cached,10,50,0.0003230571746826172
numpy_brute,10,50,0.0006082057952880859
numpy_brute,10,50,0.0005586147308349609
numpy_brute,10,50,0.0005843639373779297
numpy_brute,10,50,0.00047135353088378906
numpy_brute,10,50,0.0006046295166015625
numpy_cached,10,50,0.0002942085266113281
numpy_cached,10,50,0.0002789497375488281
numpy_cached,10,50,0.00027751922607421875
numpy_cached,10,50,0.0002779960632324219
numpy_cached,10,50,0.0003407001495361328
numpy_broadcast,10,50,0.0001232624053955078
numpy_broadcast,10,50,9.107589721679688e-05
numpy_broadcast,10,50,8.678436279296875e-05
numpy_broadcast,10,50,8.559226989746094e-05
numpy_broadcast,10,50,8.463859558105469e-05
numpy_double_broadcast,10,50,8.654594421386719e-05
numpy_double_broadcast,10,50,0.00012636184692382812
numpy_double_broadcast,10,50,8.511543273925781e-05
numpy_double_broadcast,10,50,8.463859558105469e-05
numpy_double_broadcast,10,50,8.487701416015625e-05
scipy,10,50,4.2438507080078125e-05
scipy,10,50,1.9550323486328125e-05
scipy,10,50,1.6450881958007812e-05
scipy,10,50,1.52587890625e-05
scipy,10,50,1.5020370483398438e-05
cython,10,50,1.621246337890625e-05
cython,10,50,4.5299530029296875e-06
cython,10,50,3.5762786865234375e-06
cython,10,50,3.0994415283203125e-06
cython,10,50,3.0994415283203125e-06
cython_parallel,10,50,6.4373016357421875e-06
cython_parallel,10,50,4.76837158203125e-06
cython_parallel,10,50,4.291534423828125e-06
cython_parallel,10,50,4.5299530029296875e-06
cython_parallel,10,50,4.5299530029296875e-06
python_brute,80,100,0.101531982421875
python_brute,80,100,0.08073639869689941
python_brute,80,100,0.08536624908447266
python_brute,80,100,0.08217310905456543
python_brute,80,100,0.07931756973266602
python_cached,80,100,0.04179239273071289
python_cached,80,100,0.03873133659362793
python_cached,80,100,0.04370570182800293
python_cached,80,100,0.04017949104309082
python_cached,80,100,0.03953385353088379
numpy_brute,80,100,0.03426718711853027
numpy_brute,80,100,0.03410172462463379
numpy_brute,80,100,0.036360979080200195
numpy_brute,80,100,0.033519744873046875
numpy_brute,80,100,0.03404545783996582
numpy_cached,80,100,0.01880025863647461
numpy_cached,80,100,0.019426584243774414
numpy_cached,80,100,0.01796722412109375
numpy_cached,80,100,0.018067598342895508
numpy_cached,80,100,0.018056154251098633
numpy_broadcast,80,100,0.0019218921661376953
numpy_broadcast,80,100,0.001728057861328125
numpy_broadcast,80,100,0.002050161361694336
numpy_broadcast,80,100,0.0018925666809082031
numpy_broadcast,80,100,0.0017824172973632812
numpy_double_broadcast,80,100,0.0019011497497558594
numpy_double_broadcast,80,100,0.0018265247344970703
numpy_double_broadcast,80,100,0.0016973018646240234
numpy_double_broadcast,80,100,0.0021691322326660156
numpy_double_broadcast,80,100,0.0018184185028076172
scipy,80,100,0.0003154277801513672
scipy,80,100,0.0003209114074707031
scipy,80,100,0.0003139972686767578
scipy,80,100,0.00034809112548828125
scipy,80,100,0.0003097057342529297
cython,80,100,0.0003185272216796875
cython,80,100,0.0001838207244873047
cython,80,100,0.00015306472778320312
cython,80,100,0.0001842975616455078
cython,80,100,0.00018453598022460938
cython_parallel,80,100,0.00035691261291503906
cython_parallel,80,100,0.0003445148468017578
cython_parallel,80,100,0.00037741661071777344
cython_parallel,80,100,0.0005517005920410156
cython_parallel,80,100,0.0004260540008544922
python_brute,300,100,1.2244939804077148
python_brute,300,100,1.1986474990844727
python_brute,300,100,1.186790943145752
python_brute,300,100,1.1843221187591553
python_brute,300,100,1.1685566902160645
python_cached,300,100,0.5726602077484131
python_cached,300,100,0.573993444442749
python_cached,300,100,0.5941751003265381
python_cached,300,100,0.5810315608978271
python_cached,300,100,0.5975532531738281
numpy_brute,300,100,0.4989621639251709
numpy_brute,300,100,0.4880225658416748
numpy_brute,300,100,0.4911496639251709
numpy_brute,300,100,0.4813365936279297
numpy_brute,300,100,0.4949979782104492
numpy_cached,300,100,0.2563302516937256
numpy_cached,300,100,0.2586500644683838
numpy_cached,300,100,0.2545928955078125
numpy_cached,300,100,0.2539043426513672
numpy_cached,300,100,0.25560760498046875
numpy_broadcast,300,100,0.017335891723632812
numpy_broadcast,300,100,0.017568111419677734
numpy_broadcast,300,100,0.017307043075561523
numpy_broadcast,300,100,0.0167999267578125
numpy_broadcast,300,100,0.0178530216217041
numpy_double_broadcast,300,100,0.01747918128967285
numpy_double_broadcast,300,100,0.01674818992614746
numpy_double_broadcast,300,100,0.017242431640625
numpy_double_broadcast,300,100,0.016643524169921875
numpy_double_broadcast,300,100,0.017974376678466797
scipy,300,100,0.004168272018432617
scipy,300,100,0.004549741744995117
scipy,300,100,0.004410982131958008
scipy,300,100,0.0047473907470703125
scipy,300,100,0.0043487548828125
cython,300,100,0.002320528030395508
cython,300,100,0.0022575855255126953
cython,300,100,0.0026187896728515625
cython,300,100,0.0024230480194091797
cython,300,100,0.0024061203002929688
cython_parallel,300,100,0.0048656463623046875
cython_parallel,300,100,0.005354404449462891
cython_parallel,300,100,0.005017995834350586
cython_parallel,300,100,0.004960536956787109
cython_parallel,300,100,0.005098819732666016
python_brute,200,150,0.7102973461151123
python_brute,200,150,0.7166950702667236
python_brute,200,150,0.7128102779388428
python_brute,200,150,0.7035255432128906
python_brute,200,150,0.7191162109375
python_cached,200,150,0.369565486907959
python_cached,200,150,0.35620570182800293
python_cached,200,150,0.3751487731933594
python_cached,200,150,0.35400390625
python_cached,200,150,0.3866569995880127
numpy_brute,200,150,0.2200155258178711
numpy_brute,200,150,0.21524453163146973
