impl,points,dims,time
cython,200,2,8.249282836914062e-05
cython,200,2,8.20159912109375e-05
cython,200,2,9.393692016601562e-05
cython_parallel,200,2,0.0002589225769042969
cython_parallel,200,2,0.0002994537353515625
cython_parallel,200,2,0.00023603439331054688
cython_parallel,200,2,0.0002741813659667969
cython_parallel,200,2,0.0002560615539550781
numpy_broadcast,20000,100,85.38920950889587
numpy_broadcast,20000,100,84.24430918693542
numpy_broadcast,20000,100,84.03240370750427
numpy_broadcast,20000,100,84.08875966072083
numpy_broadcast,20000,100,84.28847885131836
numpy_double_broadcast,20000,100,83.73842597007751
numpy_double_broadcast,20000,100,83.64373302459717
numpy_double_broadcast,20000,100,83.6986494064331
numpy_double_broadcast,20000,100,83.52173495292664
numpy_double_broadcast,20000,100,83.66873288154602
scipy,20000,100,23.736773014068604
scipy,20000,100,23.7932448387146
scipy,20000,100,23.884649515151978
scipy,20000,100,23.8492214679718
scipy,20000,100,23.917144536972046
cython,20000,100,13.876539707183838
cython,20000,100,13.811163187026978
cython,20000,100,13.747431516647339
cython,20000,100,13.841068029403687
cython,20000,100,13.85599136352539
numpy_broadcast,25000,100,132.45773363113403
numpy_broadcast,25000,100,130.48494791984558
numpy_broadcast,25000,100,130.60805082321167
numpy_broadcast,25000,100,130.68170428276062
numpy_broadcast,25000,100,130.23297548294067
numpy_double_broadcast,25000,100,129.9498975276947
numpy_double_broadcast,25000,100,129.9673936367035
numpy_double_broadcast,25000,100,130.00976133346558
numpy_double_broadcast,25000,100,130.14766216278076
numpy_double_broadcast,25000,100,130.00445890426636
scipy,25000,100,36.91273498535156
scipy,25000,100,36.93673801422119
scipy,25000,100,37.053990840911865
scipy,25000,100,36.95857334136963
scipy,25000,100,36.913376569747925
cython,25000,100,25.589320182800293
cython,25000,100,25.79088068008423
cython,25000,100,25.780838012695312
cython,25000,100,25.48177194595337
cython,25000,100,25.650012254714966
numpy_broadcast,25000,2,14.332847595214844
numpy_broadcast,25000,2,12.786887168884277
numpy_broadcast,25000,2,12.926304340362549
numpy_broadcast,25000,2,12.92539358139038
numpy_broadcast,25000,2,13.519783020019531
numpy_double_broadcast,25000,2,12.855723857879639
numpy_double_broadcast,25000,2,12.823391437530518
numpy_double_broadcast,25000,2,12.911655187606812
numpy_double_broadcast,25000,2,12.826683044433594
numpy_double_broadcast,25000,2,12.838135242462158
scipy,25000,2,1.6908299922943115
scipy,25000,2,1.5942482948303223
scipy,25000,2,1.5966382026672363
scipy,25000,2,1.6048269271850586
scipy,25000,2,1.58146333694458
cython,25000,2,3.424856424331665
cython,25000,2,3.5064330101013184
cython,25000,2,3.448004722595215
cython,25000,2,3.459388494491577
cython,25000,2,3.4373672008514404
python_brute,100,1000,1.1540892124176025
python_brute,100,1000,1.1275670528411865
python_brute,100,1000,1.1311748027801514
python_brute,100,1000,1.1221237182617188
python_brute,100,1000,1.129565954208374
python_cached,100,1000,0.5742928981781006
python_cached,100,1000,0.6211593151092529
python_cached,100,1000,0.558103084564209
python_cached,100,1000,0.5795142650604248
python_cached,100,1000,0.583125114440918
numpy_brute,100,1000,0.06251072883605957
numpy_brute,100,1000,0.06377768516540527
numpy_brute,100,1000,0.062311649322509766
numpy_brute,100,1000,0.061682939529418945
numpy_brute,100,1000,0.06310129165649414
numpy_cached,100,1000,0.03645682334899902
numpy_cached,100,1000,0.03510427474975586
numpy_cached,100,1000,0.03552532196044922
numpy_cached,100,1000,0.03692269325256348
numpy_cached,100,1000,0.03649711608886719
python_brute,500,70,2.085468292236328
python_brute,500,70,2.0929417610168457
python_brute,500,70,2.097275495529175
python_brute,500,70,2.100229501724243
python_brute,500,70,2.150365114212036
python_cached,500,70,1.0413103103637695
python_cached,500,70,1.0625536441802979
python_cached,500,70,1.047818899154663
python_cached,500,70,1.1107981204986572
python_cached,500,70,1.0336344242095947
numpy_brute,500,70,1.3154652118682861
numpy_brute,500,70,1.3197813034057617
numpy_brute,500,70,1.2975585460662842
numpy_brute,500,70,1.3124406337738037
numpy_brute,500,70,1.3220198154449463
numpy_cached,500,70,0.7037110328674316
numpy_cached,500,70,0.7222142219543457
numpy_cached,500,70,0.6971914768218994
numpy_cached,500,70,0.6962313652038574
numpy_cached,500,70,0.7099921703338623
numpy_broadcast,500,70,0.03621959686279297
numpy_broadcast,500,70,0.034793853759765625
numpy_broadcast,500,70,0.03337383270263672
numpy_broadcast,500,70,0.03514599800109863
numpy_broadcast,500,70,0.03304243087768555
numpy_double_broadcast,500,70,0.03427386283874512
numpy_double_broadcast,500,70,0.03457474708557129
numpy_double_broadcast,500,70,0.0324552059173584
numpy_double_broadcast,500,70,0.032822370529174805
numpy_double_broadcast,500,70,0.03479576110839844
scipy,500,70,0.007895469665527344
scipy,500,70,0.0077893733978271484
scipy,500,70,0.007817506790161133
scipy,500,70,0.008046627044677734
scipy,500,70,0.007963895797729492
cython,500,70,0.004723548889160156
cython,500,70,0.0046617984771728516
cython,500,70,0.00491023063659668
cython,500,70,0.004826784133911133
cython,500,70,0.00488591194152832
cython_parallel,500,70,0.010298013687133789
cython_parallel,500,70,0.010475873947143555
cython_parallel,500,70,0.010462760925292969
cython_parallel,500,70,0.011115789413452148
cython_parallel,500,70,0.010924816131591797
python_brute,80,150,0.12159204483032227
python_brute,80,150,0.11437249183654785
python_brute,80,150,0.11653590202331543
python_brute,80,150,0.11352181434631348
python_brute,80,150,0.11106586456298828
python_cached,80,150,0.056557655334472656
python_cached,80,150,0.056769609451293945
python_cached,80,150,0.057515621185302734
python_cached,80,150,0.05789971351623535
python_cached,80,150,0.05835390090942383
numpy_brute,80,150,0.033090829849243164
numpy_brute,80,150,0.03319954872131348
numpy_brute,80,150,0.03566622734069824
numpy_brute,80,150,0.03472614288330078
numpy_brute,80,150,0.037038326263427734
numpy_cached,80,150,0.019811630249023438
numpy_cached,80,150,0.017765283584594727
numpy_cached,80,150,0.017636537551879883
numpy_cached,80,150,0.018113136291503906
numpy_cached,80,150,0.017809152603149414
numpy_broadcast,80,150,0.0023107528686523438
numpy_broadcast,80,150,0.002730846405029297
numpy_broadcast,80,150,0.0021753311157226562
numpy_broadcast,80,150,0.0024170875549316406
numpy_broadcast,80,150,0.0022122859954833984
numpy_double_broadcast,80,150,0.0020651817321777344
numpy_double_broadcast,80,150,0.0022919178009033203
numpy_double_broadcast,80,150,0.002110004425048828
numpy_double_broadcast,80,150,0.0028562545776367188
numpy_double_broadcast,80,150,0.0020570755004882812
scipy,80,150,0.0005893707275390625
scipy,80,150,0.0005619525909423828
scipy,80,150,0.0004379749298095703
scipy,80,150,0.000499725341796875
scipy,80,150,0.0005686283111572266
cython,80,150,0.00024700164794921875
cython,80,150,0.0002269744873046875
cython,80,150,0.0002455711364746094
cython,80,150,0.00023937225341796875
cython,80,150,0.00022673606872558594
cython_parallel,80,150,0.0010437965393066406
cython_parallel,80,150,0.0006535053253173828
cython_parallel,80,150,0.0005087852478027344
cython_parallel,80,150,0.0006480216979980469
cython_parallel,80,150,0.0005788803100585938
python_brute,100,500,0.5542092323303223
python_brute,100,500,0.5732846260070801
python_brute,100,500,0.5523929595947266
python_brute,100,500,0.5568857192993164
python_brute,100,500,0.5652763843536377
python_cached,100,500,0.28988003730773926
python_cached,100,500,0.2794008255004883
python_cached,100,500,0.2729783058166504
python_cached,100,500,0.27638697624206543
python_cached,100,500,0.2908918857574463
numpy_brute,100,500,0.05931544303894043
numpy_brute,100,500,0.0581667423248291
numpy_brute,100,500,0.05820894241333008
numpy_brute,100,500,0.057340145111083984
numpy_brute,100,500,0.05803632736206055
numpy_cached,100,500,0.03222846984863281
numpy_cached,100,500,0.034063100814819336
numpy_cached,100,500,0.031191110610961914
numpy_cached,100,500,0.0324552059173584
numpy_cached,100,500,0.03314542770385742
cython,50000,4,29.64901638031006
cython,50000,4,29.780323028564453
cython,50000,4,29.77396297454834
cython,50000,4,29.5787296295166
cython,50000,4,29.843010187149048
cython,50000,150,182.2181305885315
cython,50000,150,182.52332067489624
cython,50000,150,184.19852471351624
cython,50000,150,183.2258334159851
cython,50000,150,183.274329662323
numpy_broadcast,25000,30,44.239725828170776
numpy_broadcast,25000,30,42.6185142993927
numpy_broadcast,25000,30,42.699203968048096
numpy_broadcast,25000,30,42.70000958442688
numpy_broadcast,25000,30,42.69110083580017
numpy_double_broadcast,25000,30,42.66353940963745
numpy_double_broadcast,25000,30,42.617058992385864
numpy_double_broadcast,25000,30,42.58272671699524
numpy_double_broadcast,25000,30,42.64158654212952
numpy_double_broadcast,25000,30,42.64192342758179
scipy,25000,30,10.007622003555298
scipy,25000,30,10.06421184539795
scipy,25000,30,9.954271078109741
scipy,25000,30,10.101160764694214
scipy,25000,30,9.865288496017456
cython,25000,30,9.83327317237854
cython,25000,30,10.28302526473999
cython,25000,30,9.86101245880127
cython,25000,30,10.285614013671875
cython,25000,30,10.088558912277222
python_brute,600,30,1.4236319065093994
python_brute,600,30,1.4286181926727295
python_brute,600,30,1.4432251453399658
python_brute,600,30,1.4170713424682617
python_brute,600,30,1.4148054122924805
python_cached,600,30,0.7356455326080322
python_cached,600,30,0.7539687156677246
python_cached,600,30,0.731975793838501
python_cached,600,30,0.7471089363098145
python_cached,600,30,0.7286522388458252
numpy_brute,600,30,2.2667975425720215
numpy_brute,600,30,2.262695550918579
numpy_brute,600,30,2.164781332015991
numpy_brute,600,30,1.9839210510253906
numpy_brute,600,30,1.9727418422698975
numpy_cached,600,30,1.0702722072601318
numpy_cached,600,30,1.0214998722076416
numpy_cached,600,30,1.0954298973083496
numpy_cached,600,30,1.069969654083252
numpy_cached,600,30,1.137103796005249
numpy_broadcast,600,30,0.03085613250732422
numpy_broadcast,600,30,0.028970718383789062
numpy_broadcast,600,30,0.028168439865112305
numpy_broadcast,600,30,0.027827024459838867
numpy_broadcast,600,30,0.03186368942260742
numpy_double_broadcast,600,30,0.036386728286743164
numpy_double_broadcast,600,30,0.03811502456665039
numpy_double_broadcast,600,30,0.030212879180908203
numpy_double_broadcast,600,30,0.028744935989379883
numpy_double_broadcast,600,30,0.02882528305053711
scipy,600,30,0.00487208366394043
scipy,600,30,0.005020856857299805
scipy,600,30,0.004583120346069336
scipy,600,30,0.004599094390869141
scipy,600,30,0.004547119140625
cython,600,30,0.0032863616943359375
cython,600,30,0.00442957878112793
cython,600,30,0.0034918785095214844
cython,600,30,0.003471851348876953
cython,600,30,0.003412008285522461
cython_parallel,600,30,0.007729768753051758
cython_parallel,600,30,0.007729768753051758
cython_parallel,600,30,0.008102655410766602
cython_parallel,600,30,0.007707834243774414
cython_parallel,600,30,0.007386684417724609
python_brute,500,10,0.4292440414428711
python_brute,500,10,0.430372953414917
python_brute,500,10,0.43668580055236816
python_brute,500,10,0.4718914031982422
python_brute,500,10,0.4370882511138916
python_cached,500,10,0.2225055694580078
python_cached,500,10,0.2250683307647705
python_cached,500,10,0.23238682746887207
python_cached,500,10,0.25057196617126465
python_cached,500,10,0.22487783432006836
numpy_brute,500,10,1.3497347831726074
numpy_brute,500,10,1.3320302963256836
numpy_brute,500,10,1.3378686904907227
numpy_brute,500,10,1.3237597942352295
numpy_brute,500,10,1.3518483638763428
numpy_cached,500,10,0.7032601833343506
numpy_cached,500,10,0.6884732246398926
numpy_cached,500,10,0.6764600276947021
numpy_cached,500,10,0.6791813373565674
numpy_cached,500,10,0.6863558292388916
numpy_broadcast,500,10,0.013672113418579102
numpy_broadcast,500,10,0.014411449432373047
numpy_broadcast,500,10,0.012789249420166016
numpy_broadcast,500,10,0.012467384338378906
numpy_broadcast,500,10,0.011941909790039062
numpy_double_broadcast,500,10,0.011672496795654297
numpy_double_broadcast,500,10,0.012211322784423828
numpy_double_broadcast,500,10,0.012469053268432617
numpy_double_broadcast,500,10,0.012636184692382812
numpy_double_broadcast,500,10,0.012435436248779297
scipy,500,10,0.0013689994812011719
scipy,500,10,0.001373291015625
scipy,500,10,0.001569986343383789
scipy,500,10,0.0012841224670410156
scipy,500,10,0.0013468265533447266
cython,500,10,0.001687765121459961
cython,500,10,0.0018253326416015625
cython,500,10,0.0017561912536621094
cython,500,10,0.0015575885772705078
cython,500,10,0.0015692710876464844
cython_parallel,500,10,0.0030629634857177734
cython_parallel,500,10,0.0031676292419433594
cython_parallel,500,10,0.003200054168701172
cython_parallel,500,10,0.0028705596923828125
cython_parallel,500,10,0.002962350845336914
numpy_brute,100,1800,0.07167696952819824
numpy_brute,100,1800,0.07075667381286621
numpy_brute,100,1800,0.06720113754272461
numpy_brute,100,1800,0.0719902515411377
numpy_brute,100,1800,0.06841135025024414
numpy_cached,100,1800,0.04123377799987793
numpy_cached,100,1800,0.04224658012390137
numpy_cached,100,1800,0.04069209098815918
numpy_cached,100,1800,0.04256176948547363
numpy_cached,100,1800,0.041063785552978516
python_brute,10,70,0.0009348392486572266
python_brute,10,70,0.0008122920989990234
python_brute,10,70,0.0008120536804199219
python_brute,10,70,0.0009136199951171875
python_brute,10,70,0.0008096694946289062
python_cached,10,70,0.0005095005035400391
python_cached,10,70,0.0005304813385009766
python_cached,10,70,0.00045180320739746094
python_cached,10,70,0.00044846534729003906
python_cached,10,70,0.0004489421844482422
numpy_brute,10,70,0.0005564689636230469
numpy_brute,10,70,0.0006515979766845703
numpy_brute,10,70,0.0005376338958740234
numpy_brute,10,70,0.0005812644958496094
numpy_brute,10,70,0.000579833984375
numpy_cached,10,70,0.0003349781036376953
numpy_cached,10,70,0.0003006458282470703
numpy_cached,10,70,0.00043320655822753906
numpy_cached,10,70,0.0004849433898925781
numpy_cached,10,70,0.0005171298980712891
numpy_broadcast,10,70,0.00023484230041503906
numpy_broadcast,10,70,0.00018334388732910156
numpy_broadcast,10,70,0.0001766681671142578
numpy_broadcast,10,70,0.0001850128173828125
numpy_broadcast,10,70,0.0001747608184814453
numpy_double_broadcast,10,70,0.00017547607421875
numpy_double_broadcast,10,70,0.00017380714416503906
numpy_double_broadcast,10,70,0.0001709461212158203
numpy_double_broadcast,10,70,0.0001723766326904297
numpy_double_broadcast,10,70,0.0001709461212158203
scipy,10,70,7.486343383789062e-05
scipy,10,70,3.695487976074219e-05
scipy,10,70,3.170967102050781e-05
scipy,10,70,3.0517578125e-05
scipy,10,70,2.956390380859375e-05
cython,10,70,2.765655517578125e-05
cython,10,70,8.58306884765625e-06
cython,10,70,7.867813110351562e-06
cython,10,70,7.3909759521484375e-06
cython,10,70,7.3909759521484375e-06
cython_parallel,10,70,1.430511474609375e-05
cython_parallel,10,70,1.239776611328125e-05
cython_parallel,10,70,1.1682510375976562e-05
cython_parallel,10,70,1.1682510375976562e-05
cython_parallel,10,70,1.1444091796875e-05
cython,50000,10,44.9308021068573
cython,50000,10,45.22803783416748
cython,50000,10,45.58441400527954
cython,50000,10,45.243234634399414
cython,50000,10,45.7165253162384
numpy_broadcast,40000,70,242.30267095565796
numpy_broadcast,40000,70,238.45698761940002
numpy_broadcast,40000,70,238.45970487594604
numpy_broadcast,40000,70,238.10259175300598
numpy_broadcast,40000,70,238.3329939842224
numpy_double_broadcast,40000,70,237.8838062286377
numpy_double_broadcast,40000,70,237.32688283920288
numpy_double_broadcast,40000,70,238.02616572380066
numpy_double_broadcast,40000,70,237.00030517578125
numpy_double_broadcast,40000,70,237.15876388549805
scipy,40000,70,65.70894646644592
scipy,40000,70,65.92813634872437
scipy,40000,70,65.7981059551239
scipy,40000,70,65.87787008285522
scipy,40000,70,65.93058514595032
cython,40000,70,62.97712206840515
cython,40000,70,62.93558382987976
cython,40000,70,62.721784591674805
cython,40000,70,62.23660087585449
cython,40000,70,62.00368046760559
cython,70000,4,70.61973476409912
cython,70000,4,71.07776188850403
cython,70000,4,71.20662355422974
cython,70000,4,71.11705327033997
cython,70000,4,70.85976147651672
python_brute,1000,150,17.925554275512695
python_brute,1000,150,17.747308492660522
python_brute,1000,150,17.787768602371216
python_brute,1000,150,17.79074263572693
python_brute,1000,150,17.872074127197266
python_cached,1000,150,8.952731609344482
python_cached,1000,150,9.017159700393677
python_cached,1000,150,8.991992950439453
python_cached,1000,150,9.023925542831421
python_cached,1000,150,9.046696901321411
numpy_brute,1000,150,5.428995132446289
numpy_brute,1000,150,5.374474048614502
numpy_brute,1000,150,5.3431103229522705
numpy_brute,1000,150,5.363562345504761
numpy_brute,1000,150,5.3820130825042725
numpy_cached,1000,150,2.9071643352508545
numpy_cached,1000,150,2.875333070755005
numpy_cached,1000,150,2.9028077125549316
numpy_cached,1000,150,2.8621058464050293
numpy_cached,1000,150,2.9223039150238037
numpy_broadcast,1000,150,0.40645337104797363
numpy_broadcast,1000,150,0.24565887451171875
numpy_broadcast,1000,150,0.24955964088439941
numpy_broadcast,1000,150,0.2619974613189697
numpy_broadcast,1000,150,0.2524683475494385
numpy_double_broadcast,1000,150,0.25039029121398926
numpy_double_broadcast,1000,150,0.2527024745941162
numpy_double_broadcast,1000,150,0.2508084774017334
numpy_double_broadcast,1000,150,0.2511603832244873
numpy_double_broadcast,1000,150,0.25435352325439453
scipy,1000,150,0.07426214218139648
scipy,1000,150,0.07399868965148926
scipy,1000,150,0.0760042667388916
scipy,1000,150,0.07450485229492188
scipy,1000,150,0.07339882850646973
cython,1000,150,0.04045557975769043
cython,1000,150,0.04131174087524414
cython,1000,150,0.03951454162597656
cython,1000,150,0.03901338577270508
cython,1000,150,0.03939080238342285
cython_parallel,1000,150,0.08672547340393066
cython_parallel,1000,150,0.09142017364501953
cython_parallel,1000,150,0.08937239646911621
cython_parallel,1000,150,0.09772109985351562
cython_parallel,1000,150,0.08653068542480469
python_brute,5000,70,210.33318519592285
python_brute,5000,70,210.36573481559753
python_brute,5000,70,211.31638407707214
python_brute,5000,70,212.07719349861145
python_brute,5000,70,212.47698140144348
python_cached,5000,70,110.01503229141235
python_cached,5000,70,110.27807116508484
python_cached,5000,70,113.04764199256897
python_cached,5000,70,110.16558527946472
python_cached,5000,70,110.45772528648376
numpy_brute,5000,70,127.53747057914734
numpy_brute,5000,70,127.57875514030457
numpy_brute,5000,70,127.40785717964172
numpy_brute,5000,70,127.67792963981628
numpy_brute,5000,70,127.13644981384277
numpy_cached,5000,70,67.96197128295898
numpy_cached,5000,70,67.97748231887817
numpy_cached,5000,70,68.15898823738098
numpy_cached,5000,70,68.25347709655762
numpy_cached,5000,70,68.24420547485352
numpy_broadcast,5000,70,4.353930234909058
numpy_broadcast,5000,70,3.040837526321411
numpy_broadcast,5000,70,3.0437169075012207
numpy_broadcast,5000,70,3.0415432453155518
numpy_broadcast,5000,70,4.429193019866943
numpy_double_broadcast,5000,70,3.0140836238861084
numpy_double_broadcast,5000,70,2.992952823638916
numpy_double_broadcast,5000,70,3.0231847763061523
numpy_double_broadcast,5000,70,3.0091516971588135
numpy_double_broadcast,5000,70,2.9996511936187744
scipy,5000,70,0.8173651695251465
scipy,5000,70,0.8013429641723633
scipy,5000,70,0.8267807960510254
scipy,5000,70,0.8100769519805908
scipy,5000,70,0.8428523540496826
cython,5000,70,0.5413455963134766
cython,5000,70,0.5335047245025635
cython,5000,70,0.5423583984375
cython,5000,70,0.5368280410766602
cython,5000,70,0.5386443138122559
cython_parallel,5000,70,1.1070003509521484
cython_parallel,5000,70,1.0996994972229004
cython_parallel,5000,70,1.1172637939453125
cython_parallel,5000,70,1.0910735130310059
cython_parallel,5000,70,1.1410481929779053
numpy_broadcast,20000,10,13.661412477493286
numpy_broadcast,20000,10,12.726595640182495
numpy_broadcast,20000,10,12.740711688995361
numpy_broadcast,20000,10,12.75237512588501
numpy_broadcast,20000,10,12.716633081436157
numpy_double_broadcast,20000,10,12.703340291976929
numpy_double_broadcast,20000,10,12.584657192230225
numpy_double_broadcast,20000,10,12.783632040023804
numpy_double_broadcast,20000,10,12.606892585754395
numpy_double_broadcast,20000,10,12.688698768615723
scipy,20000,10,2.1380579471588135
scipy,20000,10,2.140315532684326
scipy,20000,10,2.1118056774139404
scipy,20000,10,2.1019909381866455
scipy,20000,10,2.0905959606170654
cython,20000,10,4.084817409515381
cython,20000,10,3.9528064727783203
cython,20000,10,3.9588711261749268
cython,20000,10,4.011411428451538
cython,20000,10,3.987478733062744
python_brute,40,30,0.0062656402587890625
python_brute,40,30,0.006118297576904297
python_brute,40,30,0.00601506233215332
python_brute,40,30,0.006232500076293945
python_brute,40,30,0.006012916564941406
python_cached,40,30,0.0031938552856445312
python_cached,40,30,0.003175973892211914
python_cached,40,30,0.003124237060546875
python_cached,40,30,0.0031380653381347656
python_cached,40,30,0.0029687881469726562
numpy_brute,40,30,0.009247541427612305
numpy_brute,40,30,0.009166717529296875
numpy_brute,40,30,0.008518695831298828
numpy_brute,40,30,0.00804591178894043
numpy_brute,40,30,0.00874948501586914
numpy_cached,40,30,0.0042879581451416016
numpy_cached,40,30,0.004313230514526367
numpy_cached,40,30,0.004434823989868164
numpy_cached,40,30,0.0047206878662109375
numpy_cached,40,30,0.0044176578521728516
numpy_broadcast,40,30,0.0004284381866455078
numpy_broadcast,40,30,0.0003936290740966797
numpy_broadcast,40,30,0.0004315376281738281
numpy_broadcast,40,30,0.00038695335388183594
numpy_broadcast,40,30,0.0003898143768310547
numpy_double_broadcast,40,30,0.0004982948303222656
numpy_double_broadcast,40,30,0.0003883838653564453
numpy_double_broadcast,40,30,0.000385284423828125
numpy_double_broadcast,40,30,0.0003838539123535156
numpy_double_broadcast,40,30,0.0003838539123535156
scipy,40,30,6.532669067382812e-05
scipy,40,30,3.695487976074219e-05
scipy,40,30,3.337860107421875e-05
scipy,40,30,3.170967102050781e-05
scipy,40,30,3.123283386230469e-05
cython,40,30,2.8371810913085938e-05
cython,40,30,1.7404556274414062e-05
cython,40,30,1.6450881958007812e-05
cython,40,30,1.621246337890625e-05
cython,40,30,1.5735626220703125e-05
cython_parallel,40,30,3.24249267578125e-05
cython_parallel,40,30,5.602836608886719e-05
cython_parallel,40,30,3.528594970703125e-05
cython_parallel,40,30,3.123283386230469e-05
cython_parallel,40,30,3.075599670410156e-05
numpy_broadcast,22500,10,17.197418451309204
numpy_broadcast,22500,10,16.222529411315918
numpy_broadcast,22500,10,16.061370372772217
numpy_broadcast,22500,10,16.165923833847046
numpy_broadcast,22500,10,16.13933515548706
numpy_double_broadcast,22500,10,16.05287766456604
numpy_double_broadcast,22500,10,16.030341863632202
numpy_double_broadcast,22500,10,16.02202343940735
numpy_double_broadcast,22500,10,16.089974403381348
numpy_double_broadcast,22500,10,15.935961484909058
scipy,22500,10,2.7214343547821045
scipy,22500,10,2.721019983291626
scipy,22500,10,2.6406710147857666
scipy,22500,10,2.6687493324279785
scipy,22500,10,2.653942346572876
cython,22500,10,5.097247838973999
cython,22500,10,5.065969228744507
cython,22500,10,5.225339651107788
cython,22500,10,5.106893301010132
cython,22500,10,5.119350433349609
python_brute,2000,10,6.920296907424927
python_brute,2000,10,6.90067195892334
python_brute,2000,10,6.812170743942261
python_brute,2000,10,6.857245445251465
python_brute,2000,10,6.805041313171387
python_cached,2000,10,3.5590126514434814
python_cached,2000,10,3.6316583156585693
python_cached,2000,10,3.608098268508911
python_cached,2000,10,3.616698741912842
python_cached,2000,10,3.6279585361480713
numpy_brute,2000,10,21.37930989265442
numpy_brute,2000,10,21.468388557434082
numpy_brute,2000,10,21.56869339942932
numpy_brute,2000,10,21.340610027313232
numpy_brute,2000,10,21.420445442199707
numpy_cached,2000,10,11.123126745223999
numpy_cached,2000,10,11.054081201553345
numpy_cached,2000,10,11.03654432296753
numpy_cached,2000,10,11.0736825466156
numpy_cached,2000,10,10.985150337219238
numpy_broadcast,2000,10,0.16306638717651367
numpy_broadcast,2000,10,0.1529386043548584
numpy_broadcast,2000,10,0.14914870262145996
numpy_broadcast,2000,10,0.14853262901306152
numpy_broadcast,2000,10,0.14889144897460938
numpy_double_broadcast,2000,10,0.1499953269958496
numpy_double_broadcast,2000,10,0.14646601676940918
numpy_double_broadcast,2000,10,0.14508461952209473
numpy_double_broadcast,2000,10,0.1465303897857666
numpy_double_broadcast,2000,10,0.14638924598693848
scipy,2000,10,0.02081298828125
scipy,2000,10,0.0205228328704834
scipy,2000,10,0.02062225341796875
scipy,2000,10,0.021082162857055664
scipy,2000,10,0.02164626121520996
cython,2000,10,0.024986743927001953
cython,2000,10,0.025104284286499023
cython,2000,10,0.0252685546875
cython,2000,10,0.026777029037475586
cython,2000,10,0.025676727294921875
cython_parallel,2000,10,0.04968881607055664
cython_parallel,2000,10,0.05027437210083008
cython_parallel,2000,10,0.04884529113769531
cython_parallel,2000,10,0.04976034164428711
cython_parallel,2000,10,0.04966855049133301
cython,50000,50,102.39032769203186
cython,50000,50,102.18063735961914
cython,50000,50,102.59358382225037
cython,50000,50,101.67991018295288
cython,50000,50,102.11388063430786
numpy_broadcast,15000,2,5.22820258140564
numpy_broadcast,15000,2,4.695489883422852
numpy_broadcast,15000,2,4.673407077789307
numpy_broadcast,15000,2,4.7313072681427
numpy_broadcast,15000,2,4.714244604110718
numpy_double_broadcast,15000,2,4.671847581863403
numpy_double_broadcast,15000,2,4.673149585723877
numpy_double_broadcast,15000,2,4.735088586807251
numpy_double_broadcast,15000,2,4.750466823577881
numpy_double_broadcast,15000,2,4.723989009857178
scipy,15000,2,0.5191633701324463
scipy,15000,2,0.4797987937927246
scipy,15000,2,0.4915947914123535
scipy,15000,2,0.49489569664001465
scipy,15000,2,0.49236035346984863
cython,15000,2,0.8417954444885254
cython,15000,2,0.8513178825378418
cython,15000,2,0.8745436668395996
cython,15000,2,0.8553695678710938
cython,15000,2,0.8484463691711426
python_brute,400,100,1.8556711673736572
python_brute,400,100,1.865769624710083
python_brute,400,100,1.8729243278503418
python_brute,400,100,1.8507277965545654
python_brute,400,100,1.8813531398773193
python_cached,400,100,0.930333137512207
python_cached,400,100,0.9533026218414307
python_cached,400,100,0.9358363151550293
python_cached,400,100,0.9307022094726562
python_cached,400,100,0.9449779987335205
numpy_brute,400,100,0.8822968006134033
numpy_brute,400,100,0.8869259357452393
numpy_brute,400,100,0.8821499347686768
numpy_brute,400,100,0.8987534046173096
numpy_brute,400,100,0.8987619876861572
numpy_cached,400,100,0.47580409049987793
numpy_cached,400,100,0.4775354862213135
numpy_cached,400,100,0.49176669120788574
numpy_cached,400,100,0.4734339714050293
numpy_cached,400,100,0.47939348220825195
numpy_broadcast,400,100,0.03320670127868652
numpy_broadcast,400,100,0.03175830841064453
numpy_broadcast,400,100,0.03184700012207031
numpy_broadcast,400,100,0.03014349937438965
numpy_broadcast,400,100,0.030189037322998047
numpy_double_broadcast,400,100,0.02960062026977539
numpy_double_broadcast,400,100,0.030802011489868164
numpy_double_broadcast,400,100,0.029093265533447266
numpy_double_broadcast,400,100,0.02992868423461914
numpy_double_broadcast,400,100,0.03013920783996582
scipy,400,100,0.007622241973876953
scipy,400,100,0.008962154388427734
scipy,400,100,0.008263826370239258
scipy,400,100,0.007445096969604492
scipy,400,100,0.007471799850463867
cython,400,100,0.005033254623413086
cython,400,100,0.004208087921142578
cython,400,100,0.004423856735229492
cython,400,100,0.004176139831542969
cython,400,100,0.004266500473022461
cython_parallel,400,100,0.009683847427368164
cython_parallel,400,100,0.009191751480102539
cython_parallel,400,100,0.010242223739624023
cython_parallel,400,100,0.010203361511230469
cython_parallel,400,100,0.009370565414428711
cython,50000,20,47.54141116142273
cython,50000,20,47.433282136917114
cython,50000,20,47.10981869697571
cython,50000,20,47.30459475517273
cython,50000,20,47.29857563972473
numpy_brute,100,3000,0.07265305519104004
numpy_brute,100,3000,0.07337307929992676
numpy_brute,100,3000,0.07819294929504395
numpy_brute,100,3000,0.07567620277404785
numpy_brute,100,3000,0.08295655250549316
numpy_cached,100,3000,0.05772042274475098
numpy_cached,100,3000,0.04828310012817383
numpy_cached,100,3000,0.04705023765563965
numpy_cached,100,3000,0.04825639724731445
numpy_cached,100,3000,0.04831528663635254
